SQ_CANDIDATO;CD_SG_UF;CD_TP_AGREMIACAO;CD_PARTIDO;CD_DS_NACIONALIDADE;CD_SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;CD_DS_GENERO;CD_DS_GRAU_INSTRUCAO;CD_DS_ESTADO_CIVIL;CD_DS_COR_RACA;CD_DS_OCUPACAO;CD_ST_REELEICAO;CAT_CANDIDATO_A_PRESIDENTE;CAT_CANDIDATO_A_GOVERNADOR;CD_DS_PORTE;NR_IDADE_PARTIDO_2018;CD_DS_ESPECTRO_POLITICO;CD_DS_POSICIONAMENTO_IDEOLOGICO;CD_CAT_LEGALIZACAO_CANNABIS;CD_CAT_ESTATUTO_DESARMAMENTO;CD_CAT_DESCRIMINALIZACO_ABORTO;CD_CAT_CASAMENTO_LGBT;CD_CAT_REDUCAO_MAIORIDADE_PENAL;CD_CAT_PRIVATIZACOES_EMPRESAS_PUBLICAS;CD_CAT_COTAS_UNIVERSIDADES;CD_CAT_EDUCACAO_SEXUAL_GENERO_EM_ESCOLAS;CD_CAT_MISTURA_ENTRE_POLITICA_RELIGAO;CD_CAT_MILITARISMO;CD_CAT_RURALISMO;CD_CAT_TRABALHISMO;ANO_ELEICAO;TOTAL_FILIADOS;TOTAL_VALOR_BENS;SCORE;TOTAL_VALOR_DESPESAS;PUB_MKT;QT_VOTOS_NOMINAIS_TOTAL
190000001287;19;2;10;2;19;51;2;6;1;4;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;295997.06;0;13570;8120;2500
190000001288;19;2;10;2;19;53;1;7;1;2;156;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;39587.62;0;4165;3465;300
190000001289;19;2;10;2;19;49;2;6;2;4;157;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;1264000;0;9466.9;7545;1245
190000001293;19;2;10;2;19;58;2;7;1;2;156;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;1237
190000001296;19;2;10;2;19;43;1;7;2;5;139;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1540;840;573
190000001303;19;2;10;2;8;51;1;7;1;5;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;88000;0;1440;840;382
190000001305;19;2;10;2;19;54;1;3;5;4;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1440;840;281
190000001309;19;2;10;2;19;37;2;2;1;5;100;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;1431
190000001310;19;2;10;2;19;42;1;6;1;2;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;683496.14;0;6980.05;5262;650
190000001312;19;2;10;2;19;42;2;6;1;2;188;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;546000;0;23420.9;14497;6310
190000001313;19;2;10;2;19;47;2;6;1;2;94;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;199340.64;0;125882.66;85772;27913
190000001314;19;2;10;2;19;62;1;3;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;600;0;20
190000001315;19;2;10;2;16;40;2;6;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;123077.8;0;14200;13600;1355
190000001316;19;2;10;2;19;60;1;6;1;4;127;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;840;840;141
190000001317;19;2;10;2;19;46;1;3;1;2;4;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;20000;0;9996.75;8496.75;658
190000001318;19;2;10;2;19;42;2;3;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;441
190000001319;19;2;10;2;19;42;1;7;2;4;136;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1440;840;548
190000001321;19;2;10;2;19;42;2;6;4;4;63;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;20000;0;12400;12400;3461
190000001322;19;2;10;2;19;43;2;6;1;2;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;840;840;115
190000001325;19;2;10;2;19;34;2;7;4;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;4730;4670;1109
190000001327;19;2;10;2;19;25;2;7;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;30999.6;0;20233.4;18215;5669
190000001328;19;2;10;2;11;58;2;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;10215;8861;897
190000001329;19;2;10;2;19;68;2;2;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;27000;0;0;0;686
190000001330;19;2;10;2;5;61;1;7;2;5;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;491
190000001331;19;2;10;2;19;48;2;3;1;5;33;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1460;1416;1874
190000001332;19;2;10;2;19;58;2;6;1;4;2;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;2617;2617;1017
190000001333;19;2;10;2;19;65;2;6;1;4;188;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;47403.12;0;178529.04;84126;31185
190000001334;19;2;10;2;11;54;1;3;1;5;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;600;0;15
190000001335;19;2;10;2;19;55;2;7;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;840;840;548
190000001336;19;2;10;2;26;62;1;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1640;840;171
190000001337;19;2;10;2;19;51;1;3;2;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1540;840;71
190000001339;19;2;10;2;19;39;1;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;44542.69;14755;1302
190000001340;19;2;10;2;19;43;2;3;4;5;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;5000;0;1890;1890;2202
190000001342;19;2;10;2;17;49;1;3;4;4;186;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;600;0;13
190000001351;19;2;10;2;19;38;1;4;4;4;34;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;700;0;220
190000001361;19;2;10;2;19;66;2;6;2;2;131;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;1140;840;743
190000001362;19;2;10;2;19;40;2;3;1;4;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;2227
190000001385;19;2;10;2;17;52;2;3;1;4;159;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;764
190000001393;19;2;10;2;19;52;2;3;1;2;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;249000;0;14800;4800;805
190000001411;19;2;10;2;19;48;1;6;4;5;49;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;89841.57;0;295059;209675.1;101686
190000003013;19;2;10;2;19;36;2;6;1;4;1;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;88000;0;232618.8;176667.71;124087
190000626344;19;2;10;2;19;63;1;1;5;5;69;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;77
190000626345;19;2;10;2;19;53;1;6;4;5;127;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;627
190000626346;19;2;10;2;19;53;1;6;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;33;0;659
190000626347;19;2;10;2;6;41;1;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;1500;0;581
190000626348;19;2;10;2;8;58;1;1;1;4;34;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;87
190000626349;19;2;10;2;19;49;1;3;1;5;63;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;127
190000626364;19;2;10;2;19;60;2;3;1;4;109;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;3700;0;433
190000626365;19;2;10;2;19;56;2;6;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;340
190000626366;19;2;10;2;19;57;2;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;184
190000626367;19;2;10;2;19;52;2;6;1;4;15;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;300;0;573
190000626368;19;2;10;2;19;41;2;6;4;4;138;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;676.4;658.9;3146
190000626369;19;2;10;2;19;55;2;3;1;4;156;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;506
190000626370;19;2;10;2;11;68;2;3;1;2;15;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;616
190000626371;19;2;10;2;19;47;2;6;4;2;46;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;147
190000626372;19;2;10;2;19;56;2;1;1;2;41;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;422
190000626373;19;2;10;2;19;47;2;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;593
190000626374;19;2;10;2;19;64;2;6;1;2;1;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;3598.85;2580;531
190000626384;19;2;10;2;19;39;2;6;1;2;101;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;8000;7600;3378
190000626385;19;2;10;2;19;30;2;3;4;2;25;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;292
190000626389;19;2;10;2;19;60;2;6;1;2;127;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;30000;30000;737
190000626390;19;2;10;2;11;60;2;6;1;5;2;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;5000;3320;1524
190000626391;19;2;10;2;2;61;2;4;1;2;15;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;161
190000626392;19;2;10;2;19;57;2;3;2;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;326;0;658
190000626393;19;2;10;2;19;49;2;7;2;5;157;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;609
190000626394;19;2;10;2;19;39;2;3;1;5;157;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;859
190000626395;19;2;10;2;19;53;2;6;2;4;157;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;200;200;979
190000626396;19;2;10;2;19;64;2;6;1;2;2;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;800;601362.72;99410;65868
190000626397;19;2;10;2;19;41;2;3;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;1150;0;1000
190000626398;19;2;10;2;19;34;2;3;4;5;135;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;91
190000626399;19;2;10;2;19;48;2;6;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;100310.83;99443.7;20896
190000626408;19;2;10;2;19;63;2;3;4;4;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;602
190000626409;19;2;10;2;19;70;2;6;2;2;15;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;414
190000626410;19;2;10;2;20;52;2;3;4;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;461
190000626411;19;2;10;2;19;46;2;7;4;2;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;7046.7;1642.15;633
190000626419;19;2;10;2;19;50;1;6;4;4;2;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;40124.5;35020;593
190000626420;19;2;10;2;18;65;1;6;4;2;23;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;45000;0;280
190000626421;19;2;10;2;19;44;1;6;1;4;78;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;474
190000626433;19;2;10;2;19;41;1;4;4;1;34;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;358
190000626434;19;2;10;2;19;46;1;3;1;2;41;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;514
190000626435;19;2;10;2;19;30;2;3;1;4;155;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;2120.05;600;4184
190000626436;19;2;10;2;19;35;2;6;1;2;1;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;249073.32;40971.32;11466
190000626437;19;2;10;2;19;42;2;3;1;5;155;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;280
190000626438;19;2;10;2;2;55;1;3;4;5;34;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;46
190000626439;19;2;10;2;19;50;1;3;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;14959.6;0;359
190000626440;19;2;10;2;19;58;1;6;2;4;127;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;201
190000626441;19;2;10;2;19;52;1;6;4;5;49;1;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;100;1405620.02;393931.5;63952
190000626442;19;2;10;2;19;53;1;6;1;2;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;224584.2;6275;378
190000626443;19;2;10;2;19;34;2;3;1;2;188;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;29970;19970;3535
190000626446;19;2;10;2;19;58;2;6;1;2;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;51740;4990;1231
190000626449;19;2;10;2;19;43;2;7;1;4;155;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;261
190000626465;19;2;10;2;19;44;2;7;5;4;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;794369.1;687087.5;44069
190000626466;19;2;10;2;19;41;2;3;1;2;188;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;34228.03;12549.98;8235
190000626469;19;2;10;2;19;46;2;6;4;5;102;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;1183
190000626480;19;2;10;2;25;61;2;6;1;4;49;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;300;379976.95;216168.6;51963
190000626481;19;2;10;2;11;65;2;7;1;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;33;339957.15;214250.5;58113
190000626482;19;2;10;2;19;33;2;6;1;2;61;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;698165.07;430775;35677
190000626493;19;2;10;2;19;33;1;3;4;4;124;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;188
190000626498;19;2;10;2;26;67;1;1;1;2;15;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;83
190000629298;19;2;10;2;19;61;2;3;1;2;41;0;0;1;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;0;0;211
200000000149;20;1;10;2;20;53;2;7;1;2;128;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;112;330139.85;223200;63371
200000000150;20;1;10;2;20;49;2;3;1;2;155;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;130000;0;3000;500;526
200000611415;20;1;10;2;20;57;2;3;2;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;186;691875.36;235550;42431
200000611416;20;1;10;2;20;57;1;3;1;4;17;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;492220.8;140050;373
210000000657;23;1;10;2;5;42;2;3;1;2;49;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;270000;8100;560087.01;452170.35;92323
210000000658;23;1;10;2;14;22;2;7;4;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;48000;0;12486.9;7700.9;746
210000000659;23;1;10;2;23;37;1;6;4;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;14000;0;10811.75;7870.9;393
210000604811;23;1;10;2;5;46;2;3;1;2;124;1;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;986;881096.17;728245.86;103373
210000604812;23;1;10;2;23;56;2;6;2;2;101;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;202068.26;167104;15749
210000604813;23;1;10;2;26;46;1;7;1;1;157;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;11977.4;1080;1574
210000604814;23;1;10;2;23;36;1;3;4;2;9;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;13032.4;9000;684
210000604815;23;1;10;2;2;65;2;6;1;5;148;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;60000;56099.96;13148
210000604816;23;1;10;2;23;46;2;6;4;2;2;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;7760;2492.5;879
210000604817;23;1;10;2;23;50;2;6;1;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;54626.4;39600;6268
220000000033;21;1;10;2;2;43;2;4;1;5;148;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;37397.1;24377.5;7752
220000609742;21;1;10;2;13;49;2;6;1;4;124;1;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;45;940965.34;338700;24786
230000000259;22;1;10;2;26;62;2;6;2;2;2;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;105000;0;0;0;838
230000000260;22;1;10;2;22;31;2;6;4;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;250000;0;16643.63;13177.53;6064
230000000264;22;1;10;2;22;31;2;6;4;4;49;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;629320.63;0;318597.23;137250;20677
230000606204;22;1;10;2;18;54;2;6;1;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;267;594578.95;385476;10490
230000606205;22;1;10;2;22;35;2;6;1;4;101;1;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;367;948603.45;541579;13429
230000606206;22;1;10;2;14;45;1;6;1;4;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;39997.92;1265;282
240000000218;24;1;10;2;18;36;2;6;1;2;2;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;60493.92;0;52500.03;30138.65;2705
240000000219;24;1;10;2;24;47;1;3;1;2;54;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;5000;0;110970;65723.45;2583
240000000220;24;1;10;2;17;46;2;3;1;2;148;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;52000;433;385942.05;150118;24884
240000619258;24;1;10;2;24;64;2;3;1;5;94;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;100;678859.54;466724.82;179307
240000619259;24;1;10;2;24;55;1;6;1;2;74;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;34998.2;11405;2489
240000619260;24;1;10;2;23;49;1;3;2;2;2;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;591567.57;243425;514
240000619261;24;1;10;2;24;64;1;6;4;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;32404.58;1435;436
240000629342;24;1;10;2;24;63;2;1;1;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2018;0;0;0;15406.72;12848.36;1678
250000001217;26;2;10;2;26;39;2;3;1;4;157;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;25000;0;5735.64;1887.24;1024
250000001219;26;2;10;2;26;48;1;6;1;5;139;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;4663.78;1966.46;200
250000001221;26;2;10;2;26;48;2;6;1;5;157;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;23665.44;4826;1242
250000001222;26;2;10;2;11;46;2;4;2;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;268800;0;80744.69;45273;9944
250000001223;26;2;10;2;26;39;1;3;1;5;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;13723.76;12005.86;2171
250000001224;26;2;10;2;26;43;1;6;4;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;7313.05;4662.24;606
250000001225;26;2;10;2;26;63;2;3;1;4;188;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;51998;45959.94;8693
250000001226;26;2;10;2;10;47;1;3;1;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;46585.98;0;11930.74;804.74;495
250000001227;26;2;10;2;26;67;1;6;1;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;47783.63;0;3619.2;3619.2;2276
250000001228;26;2;10;2;26;54;2;6;1;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;159046.1;0;1850;1850;766
250000001229;26;2;10;2;16;40;2;3;1;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;2337.22;1337.22;522
250000001231;26;2;10;2;26;33;1;7;1;5;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;30000;0;24607.13;3987.91;2479
250000001232;26;2;10;2;26;46;1;3;1;4;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;200000;0;4182.67;428;121
250000001233;26;2;10;2;26;51;1;6;2;2;35;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;794382.84;0;232235.97;141158.94;3795
250000001234;26;2;10;2;26;42;2;6;1;2;2;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;506150;0;133593.39;66181.05;2079
250000001235;26;2;10;2;26;37;2;6;1;2;2;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;117341.13;0;143396.89;88539.08;22097
250000001236;26;2;10;2;26;40;1;6;2;1;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;15000;0;71809.34;46469.73;5513
250000001237;26;2;10;1;28;67;1;3;5;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;1616700.03;0;5307.6;911;645
250000001238;26;2;10;2;26;61;1;7;1;4;17;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;209000;0;5304.24;1404.24;118
250000001239;26;2;10;2;26;92;2;6;1;2;64;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;644874.52;0;107134.8;86838;166
250000001240;26;2;10;2;9;54;2;6;1;2;124;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;120000;0;115812.54;52347;9035
250000001241;26;2;10;2;26;30;1;1;1;5;188;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;21000;0;4650.62;3150.62;252
250000001242;26;2;10;2;26;43;2;7;2;2;188;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;172361.9;0;844040.17;257341.09;18120
250000001243;26;2;10;2;26;46;2;3;1;4;132;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;95864;0;4197.24;1197.24;963
250000001244;26;2;10;2;22;50;2;1;4;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;250000;0;4868.3;3420.3;831
250000001245;26;2;10;2;26;27;2;7;1;4;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;12000;0;9477.24;6264.74;1236
250000001246;26;2;10;2;26;53;2;6;4;2;61;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;6117.1;1118;191
250000001247;26;2;10;2;26;42;2;6;2;2;142;0;0;0;3;17;2;1;2;1;2;2;1;1;3;2;2;2;2;2;2014;0;0;0;0;0;725
